accidentId;roadmain;road;rseg;rdist;rway;year;month;day;dead;injr;severlvl;poldis;disname;hour;wkday;acctype;acclass;partnum;spdlim;urbmrk;surface;brightness;weather;accloc;roadnum;municipality;munidesc;spdtype;spddiropp;spddirmeas;Urban;roadtype;avg;hevavg;rwid;X;Y;roadwork;pavement;temperature;intersection;railroad;address;privacy;wintmaint;Tienverkas;action;Luovpvm;lightown;cross-sec;coatwidth;roadcoat;vision150;vision300;vision460;frameroad
8410319;1;1;12;441;2;2017;6;2017-06-11 00:00:00;0;0;0;5530;LÑnsi-Uudenmaan poliisilaitos;20;Sunnuntai;90;10;2;120;0;1;1;1;1;;444;Lohja;1;120;120;E;1;17453;1636;;340114;6686381;E;1;20;0;-1;TIE 1                                   ;1;1;-1;1;;-1;2;;10;;;;1
8411052;1;1;13;893;1;2017;6;2017-06-27 00:00:00;0;0;0;5530;LÑnsi-Uudenmaan poliisilaitos;5;Tiistai;7;6;2;100;0;1;4;2;1;;444;Lohja;1;120;120;E;1;15459;1525;75;337312;6688436;E;1;12;0;-1;VT 1                                    ;1;1;-1;1;;-1;2;;10;;;;1
8120433;1;1;14;37;2;2017;1;2017-01-18 00:00:00;1;0;1;5530;LÑnsi-Uudenmaan poliisilaitos;17;Keskiviikko;92;13;3;100;0;5;2;6;1;;444;Lohja;1;120;120;E;1;15459;1525;;333180;6690191;E;1;1;0;-1;TIE 1 X TALPELANTIE                     ;1;1;-1;1;;-1;2;;10;;;;1
8771225;1;1;14;1650;2;2017;12;2017-12-27 00:00:00;0;1;2;5530;LÑnsi-Uudenmaan poliisilaitos;17;Keskiviikko;0;3;2;100;0;5;4;6;1;;444;Lohja;1;120;120;E;1;15459;1525;;332039;6691273;E;1;1;0;-1;TURKU-HELSINKI MOOTTORITIE              ;1;1;-1;1;;-1;2;;10;;;;1
8616678;1;1;16;880;2;2017;11;2017-11-13 00:00:00;0;0;0;5530;LÑnsi-Uudenmaan poliisilaitos;6;Maanantai;81;1;1;100;0;2;3;2;1;;444;Lohja;1;120;120;E;1;13490;1472;;323048;6698011;E;1;0;0;-1;VT 1                                    ;1;1;-1;1;;-1;2;;10;;;;1
8460118;1;2;2;0;0;2017;8;2017-08-31 00:00:00;0;0;0;5530;LÑnsi-Uudenmaan poliisilaitos;21;Torstai;52;4;2;40;1;2;4;4;1;;927;Vihti;1;80;80;K;1;11539;751;136;352812;6691352;E;1;18;2;-1;TIE 2 X MERITIE                         ;1;1;9;1;1974-06-30 00:00:00;1;1;126;10;100;72;40;1
8617498;1;2;4;4208;0;2017;11;2017-11-23 00:00:00;0;2;2;5530;LÑnsi-Uudenmaan poliisilaitos;17;Torstai;30;2;3;80;0;2;4;4;1;;927;Vihti;2;80;80;E;1;12608;760;136;353324;6700280;E;1;2;5;-1;TIE 2 X HELSINGINTIE                    ;1;1;9;1;1975-06-30 00:00:00;1;1;128;10;100;86;57;1
8460116;1;2;5;2071;0;2017;8;2017-08-04 00:00:00;0;0;0;5530;LÑnsi-Uudenmaan poliisilaitos;23;Perjantai;90;10;2;100;0;1;3;2;1;;927;Vihti;1;100;100;E;1;6199;559;116;353237;6702268;E;1;18;0;-1;VT 2                                    ;1;1;-1;1;1977-01-01 00:00:00;-1;1;102;10;100;88;49;1
8771328;1;2;5;6407;0;2017;12;2017-12-24 00:00:00;0;0;0;5530;LÑnsi-Uudenmaan poliisilaitos;17;Sunnuntai;90;10;2;80;0;-1;3;-1;1;;927;Vihti;1;80;80;E;1;7900;694;151;352135;6706377;E;1;1;0;-1;VT 2 X TIE 120                          ;1;1;-1;1;1996-12-20 00:00:00;1;1;140;10;100;88;49;1
8411150;1;2;12;2306;0;2017;6;2017-06-05 00:00:00;0;1;2;5530;LÑnsi-Uudenmaan poliisilaitos;13;Maanantai;90;10;2;100;0;2;1;4;1;;224;Karkkila;1;100;100;E;1;7751;637;131;350892;6708849;E;1;11;0;-1;PORINTIE 119                            ;1;1;-1;4;1997-12-30 00:00:00;1;1;120;10;96;63;41;1
8459952;1;2;13;3969;0;2017;8;2017-08-13 00:00:00;0;3;2;5530;LÑnsi-Uudenmaan poliisilaitos;16;Sunnuntai;20;5;2;80;0;1;1;2;1;;224;Karkkila;1;80;80;E;1;5810;486;150;348244;6714502;E;1;21;0;-1;PORINTIE, TIE 2                         ;1;1;9;1;1996-12-20 00:00:00;1;1;140;10;100;57;31;1
8411058;1;2;15;1201;0;2017;6;2017-06-13 00:00:00;1;0;1;5530;LÑnsi-Uudenmaan poliisilaitos;15;Tiistai;74;9;2;80;0;2;1;4;1;;224;Karkkila;1;80;80;E;1;4797;546;91;346696;6716302;E;1;12;0;-1;PORINTIE X KAUPPATIE                    ;1;1;9;1;1996-12-20 00:00:00;1;1;80;10;100;90;64;1
8565213;1;2;15;1699;0;2017;10;2017-10-21 00:00:00;0;1;2;5530;LÑnsi-Uudenmaan poliisilaitos;15;Lauantai;52;4;2;80;0;1;1;1;1;;224;Karkkila;1;80;80;E;1;4797;546;91;346477;6716745;E;1;5;2;-1;PORINTIE X SIIKALANTIE                  ;1;1;-1;1;1996-12-20 00:00:00;1;1;80;10;100;90;64;1
8291744;1;2;15;5235;0;2017;2;2017-02-23 00:00:00;0;0;0;5530;LÑnsi-Uudenmaan poliisilaitos;15;Torstai;12;2;4;80;0;2;1;2;1;;224;Karkkila;1;100;100;E;1;4797;546;86;343667;6718780;E;1;-2;1;-1;PORINTIE                                ;1;1;-1;4;1989-09-30 00:00:00;-1;1;80;10;100;90;64;1
8413857;1;2;16;1177;0;2017;7;2017-07-13 00:00:00;0;0;0;5530;LÑnsi-Uudenmaan poliisilaitos;15;Torstai;20;5;3;80;0;2;1;4;1;;224;Karkkila;1;100;100;E;1;4530;557;86;341620;6720718;E;1;15;0;-1;TIE 2                                   ;1;1;-1;4;1989-09-30 00:00:00;-1;1;80;10;100;85;59;1
8771826;1;2;16;4570;0;2017;12;2017-12-17 00:00:00;0;0;0;5530;LÑnsi-Uudenmaan poliisilaitos;19;Sunnuntai;29;5;3;80;0;1;3;2;1;;224;Karkkila;1;100;100;E;1;4530;557;86;338942;6722736;E;1;-2;0;-1;TIE 2                                   ;1;1;-1;4;1989-09-30 00:00:00;-1;1;80;10;100;85;59;1
8130325;1;2;17;2195;0;2017;3;2017-03-08 00:00:00;0;0;0;5530;LÑnsi-Uudenmaan poliisilaitos;13;Keskiviikko;4;3;2;80;0;7;1;6;1;;444;Lohja;1;100;100;E;1;4530;557;86;335515;6724395;E;1;0;0;-1;PORINTIE                                ;1;1;-1;4;1989-09-30 00:00:00;-1;1;80;10;100;96;81;1
8119937;1;2;17;3792;0;2017;1;2017-01-01 00:00:00;0;0;0;5530;LÑnsi-Uudenmaan poliisilaitos;18;Sunnuntai;90;10;2;80;0;-1;3;-1;1;;444;Lohja;1;100;100;E;1;4530;557;86;334003;6724904;E;1;-1;0;-1;PORINTIE                                ;1;1;-1;4;1989-09-30 00:00:00;-1;1;80;10;100;96;81;1
8410104;1;3;101;2197;2;2017;6;2017-06-07 00:00:00;0;0;0;5500;Helsingin poliisilaitos;15;Keskiviikko;6;6;4;50;1;1;1;1;1;;91;Helsinki;6;50;50;K;1;32571;1647;346;383564;6676419;E;1;22;4;-1;MANNERHEIMINTIE X VIHDINTIE             ;1;0;9;1;2009-08-31 00:00:00;1;2;170;10;95;72;39;1
8297281;1;3;101;2247;1;2017;5;2017-05-23 00:00:00;0;0;0;5500;Helsingin poliisilaitos;9;Tiistai;3;3;2;60;0;1;1;1;1;;91;Helsinki;6;50;50;E;1;32571;1647;275;383584;6676473;E;1;15;0;-1;HéMEENLINNANVéYLé X HAKAMéENTIE         ;1;0;9;1;2009-08-31 00:00:00;1;2;104;10;95;72;39;1
8291875;1;3;101;2270;2;2017;4;2017-04-15 00:00:00;0;0;0;5500;Helsingin poliisilaitos;13;Lauantai;4;3;2;50;1;1;1;1;1;;91;Helsinki;6;50;50;K;1;32571;1647;346;383571;6676493;E;1;2;4;-1;HéMEENLINNANVéYLé X HAKAMéENTIE         ;1;1;9;1;2009-08-31 00:00:00;1;2;170;10;95;72;39;1
8564303;1;3;101;2301;2;2017;10;2017-10-18 00:00:00;0;0;0;5500;Helsingin poliisilaitos;19;Keskiviikko;12;2;2;50;1;1;4;2;1;;91;Helsinki;6;50;50;K;1;32571;1647;346;383573;6676524;E;1;10;4;-1;HéMEENLINNANVéYLé X HAKAMéENTIE         ;1;0;9;1;2009-08-31 00:00:00;1;2;170;10;95;72;39;1
8617097;1;3;101;2304;1;2017;11;2017-11-21 00:00:00;0;0;0;5500;Helsingin poliisilaitos;10;Tiistai;7;6;3;50;1;2;1;2;9;;91;Helsinki;6;50;50;K;1;32571;1647;275;383589;6676530;E;1;2;0;-1;HéMEENLINNANVéYLéN ALKU                 ;1;0;9;1;2009-08-31 00:00:00;1;2;104;10;95;72;39;1
8617931;1;3;101;2310;2;2017;11;2017-11-09 00:00:00;0;0;0;5500;Helsingin poliisilaitos;13;Torstai;3;3;2;50;1;1;1;2;1;;91;Helsinki;6;50;50;K;1;32571;1647;346;383574;6676532;E;1;7;4;-1;HéMEENLINNANVéYLé X HAKAMéENTIE         ;1;0;9;1;2009-08-31 00:00:00;1;2;170;10;95;72;39;1
8120113;1;3;101;2553;2;2017;1;2017-01-05 00:00:00;0;0;0;5500;Helsingin poliisilaitos;15;Torstai;8;6;2;50;1;6;1;1;9;;91;Helsinki;4;60;80;K;1;32571;1647;236;383644;6676763;E;1;-15;0;-1;HéMEENLINNANVéYLé, KIVIHAKA             ;1;1;9;1;2009-08-31 00:00:00;1;2;110;10;95;72;39;1
8296272;1;3;101;2855;1;2017;5;2017-05-02 00:00:00;0;0;0;5500;Helsingin poliisilaitos;24;Tiistai;80;1;1;80;0;1;4;1;1;;91;Helsinki;4;60;80;E;1;32571;1647;201;383840;6677008;E;1;10;0;-1;HéMEENLINNANVéYLé                       ;1;0;9;1;2009-08-31 00:00:00;1;2;90;10;95;72;39;1
8411221;1;3;101;4606;1;2017;6;2017-06-20 00:00:00;0;0;0;5500;Helsingin poliisilaitos;9;Tiistai;6;6;3;80;0;2;1;4;1;;91;Helsinki;1;80;80;E;1;41013;2380;251;384049;6678661;E;1;10;0;-1;HéMEENLINNANVéYLé, POHJOIS-HAAGA        ;1;0;9;2;1976-03-15 00:00:00;1;2;120;10;95;72;39;1
8130382;1;3;101;4839;2;2017;3;2017-03-17 00:00:00;0;0;0;5500;Helsingin poliisilaitos;9;Perjantai;7;6;2;80;0;2;4;4;1;;91;Helsinki;1;80;80;E;1;41013;2380;181;383950;6678874;E;1;3;0;-1;TIE 3                                   ;1;1;9;3;1976-03-15 00:00:00;1;2;90;10;95;72;39;1
8121265;1;3;101;4914;2;2017;2;2017-02-26 00:00:00;0;1;2;5500;Helsingin poliisilaitos;12;Sunnuntai;89;1;1;80;0;4;1;5;1;;91;Helsinki;1;80;80;E;1;41013;2380;181;383920;6678943;E;1;0;0;-1;HéMEENLINNANVéYLé                       ;1;1;9;3;1976-03-15 00:00:00;1;2;90;10;95;72;39;1
8121292;1;3;101;5160;1;2017;2;2017-02-16 00:00:00;0;0;0;5500;Helsingin poliisilaitos;16;Torstai;6;6;2;80;0;1;1;1;1;;91;Helsinki;1;80;80;E;1;41013;2380;216;383836;6679172;E;1;3;0;-1;HéMEENLINNANVéYLé                       ;1;1;9;3;1976-03-15 00:00:00;1;2;95;10;95;72;39;1
8119441;1;3;101;5241;2;2017;1;2017-01-22 00:00:00;0;0;0;5500;Helsingin poliisilaitos;14;Sunnuntai;4;3;2;80;0;2;1;1;1;;91;Helsinki;1;80;80;E;1;41013;2380;251;383791;6679243;E;1;3;0;-1;RATAVALLINTIE 1                         ;1;1;9;3;1976-03-15 00:00:00;1;2;120;10;95;72;39;1
8617256;1;3;101;5701;1;2017;11;2017-11-30 00:00:00;0;0;0;5500;Helsingin poliisilaitos;17;Torstai;8;6;2;80;0;2;4;4;1;;91;Helsinki;1;80;80;E;1;50242;3077;216;383626;6679670;E;1;4;0;-1;TIE 3, POHJOISEEN X KEHé 1              ;1;0;9;3;1976-03-15 00:00:00;1;2;95;10;95;72;39;1
8771279;1;3;101;5868;2;2017;12;2017-12-05 00:00:00;0;0;0;5500;Helsingin poliisilaitos;18;Tiistai;6;6;2;80;0;2;4;5;1;;91;Helsinki;1;80;80;E;1;50242;3077;251;383546;6679819;E;1;1;0;-1;HéMEENLINNANVéYLé X KEHé 1              ;1;0;9;3;1976-03-15 00:00:00;1;2;120;10;95;72;39;1
8296448;1;3;101;6059;2;2017;5;2017-05-19 00:00:00;0;1;2;5500;Helsingin poliisilaitos;8;Perjantai;6;6;2;80;0;1;1;1;1;;91;Helsinki;1;80;80;E;1;50242;3077;251;383471;6679995;E;1;11;0;-1;HéMEENLINNANVéYLé                       ;1;0;9;3;1976-03-15 00:00:00;1;2;120;10;95;72;39;1
8771364;1;3;101;6106;2;2017;12;2017-12-01 00:00:00;0;2;2;5500;Helsingin poliisilaitos;8;Perjantai;6;6;2;80;0;2;4;6;1;;91;Helsinki;1;80;80;E;1;50242;3077;251;383453;6680038;E;1;1;0;-1;HéMEENLINNANVéYLé                       ;1;0;9;3;1976-03-15 00:00:00;1;2;120;10;95;72;39;1
8130746;1;3;101;6409;1;2017;3;2017-03-23 00:00:00;0;0;0;5500;Helsingin poliisilaitos;10;Torstai;4;3;2;60;1;1;1;1;1;;91;Helsinki;1;80;80;K;1;50242;3077;251;383348;6680320;K;1;3;0;-1;HéMEENLINNANVéYLé                       ;1;1;9;3;1976-03-15 00:00:00;1;2;120;10;95;72;39;1
8771040;1;3;101;6747;2;2017;12;2017-12-05 00:00:00;0;1;2;5500;Helsingin poliisilaitos;18;Tiistai;6;6;3;80;0;6;3;5;1;;91;Helsinki;1;80;80;E;1;50242;3077;251;383202;6680628;E;1;4;0;-1;HéMEENLINNANVéYLé                       ;1;0;9;3;1976-03-15 00:00:00;1;2;120;10;95;72;39;1
8413711;1;3;101;8085;1;2017;7;2017-07-05 00:00:00;0;0;0;5500;Helsingin poliisilaitos;16;Keskiviikko;99;13;2;80;0;1;1;2;1;;91;Helsinki;1;80;80;E;1;50242;3077;181;382693;6681861;E;1;16;0;-1;HéMEENLINNANVéYLé                       ;1;0;9;3;1976-03-15 00:00:00;1;2;95;10;95;72;39;1
8413156;1;3;101;8366;2;2017;7;2017-07-31 00:00:00;0;0;0;5500;Helsingin poliisilaitos;10;Maanantai;99;13;1;80;0;1;1;1;1;;91;Helsinki;1;80;80;E;1;50242;3077;181;382575;6682120;E;1;20;0;-1;HéMEENLINNANVéYLé                       ;1;0;9;3;1976-03-15 00:00:00;1;2;90;10;95;72;39;1
8617586;1;3;101;8416;2;2017;11;2017-11-27 00:00:00;0;0;0;5500;Helsingin poliisilaitos;19;Maanantai;4;3;2;80;0;2;4;4;1;;91;Helsinki;1;80;80;E;1;50242;3077;181;382559;6682167;E;1;5;0;-1;HéMEENLINNANVéYLé X HAKAMéENTIE         ;1;0;9;3;1976-03-15 00:00:00;1;2;90;10;95;72;39;1
8296938;1;3;101;8495;1;2017;5;2017-05-18 00:00:00;0;0;0;5500;Helsingin poliisilaitos;11;Torstai;99;13;2;80;0;2;1;4;1;;91;Helsinki;1;80;80;E;1;50242;3077;181;382552;6682246;E;1;10;0;-1;HéMEENLINANNANVéYLé                     ;1;0;9;3;1976-03-15 00:00:00;1;2;95;10;95;72;39;1
8121400;1;3;101;8620;2;2017;2;2017-02-14 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;13;Tiistai;6;6;2;80;0;1;1;1;1;;92;Vantaa;1;80;80;E;1;50242;3077;181;382509;6682364;E;1;7;0;-1;HéMEENLINNANVéYLé                       ;1;1;9;3;1976-03-15 00:00:00;1;2;90;10;95;72;39;1
8119225;1;3;102;205;2;2017;1;2017-01-04 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;18;Keskiviikko;86;1;1;80;0;6;2;1;1;;92;Vantaa;1;80;80;E;1;47703;3303;181;382442;6682724;E;1;-18;0;-1;TIE 3                                   ;1;1;9;3;1976-03-15 00:00:00;1;2;90;10;100;99;66;1
8771548;1;3;102;1321;1;2017;12;2017-12-14 00:00:00;0;1;2;5560;ItÑ-Uudenmaan poliisilaitos;16;Torstai;6;6;6;80;0;2;1;2;1;;92;Vantaa;1;80;80;E;1;47703;3303;181;382314;6683812;E;1;0;0;-1;TIE 3                                   ;1;0;9;1;1978-03-01 00:00:00;1;2;95;10;100;99;66;1
8460389;1;3;102;1700;2;2017;8;2017-08-16 00:00:00;0;1;2;5560;ItÑ-Uudenmaan poliisilaitos;2;Keskiviikko;80;1;1;80;0;1;4;1;1;;92;Vantaa;1;80;80;E;1;47703;3303;181;382166;6684158;E;1;14;0;-1;HéMEENLINNANVéYLé                       ;1;0;9;1;1978-03-01 00:00:00;1;2;90;10;100;99;66;1
8121426;1;3;102;1779;2;2017;2;2017-02-27 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;8;Maanantai;3;3;2;80;0;4;1;1;6;;92;Vantaa;1;80;80;E;1;47703;3303;181;382144;6684234;E;1;-5;2;-1;HéMEENLINNANVéYLé                       ;1;1;9;1;1978-03-01 00:00:00;1;2;90;10;100;99;66;1
8121141;1;3;102;1878;2;2017;2;2017-02-07 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;9;Tiistai;3;3;2;80;0;6;1;2;1;;92;Vantaa;1;80;80;E;1;47703;3303;181;382117;6684329;E;1;-15;0;-1;HéMEENLINNANVéYLé                       ;1;1;9;1;1978-03-01 00:00:00;1;2;90;10;100;99;66;1
8459890;1;3;102;1919;1;2017;8;2017-08-14 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;16;Maanantai;6;6;6;80;0;1;1;1;1;;92;Vantaa;1;80;80;E;1;47703;3303;181;382117;6684373;E;1;24;0;-1;TIE 3                                   ;1;0;9;1;1978-03-01 00:00:00;1;2;95;10;100;99;66;1
8291784;1;3;102;2163;2;2017;4;2017-04-06 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;9;Torstai;6;6;2;80;0;6;1;1;1;;92;Vantaa;1;80;80;E;1;47703;3303;181;382038;6684601;E;1;4;0;-1;HéMEENLINNANVéYLé                       ;1;1;9;1;1978-03-01 00:00:00;1;2;90;10;100;99;66;1
8841524;1;3;102;2469;1;2017;12;2017-12-12 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;19;Tiistai;3;3;2;80;0;2;4;4;1;;92;Vantaa;1;80;80;E;1;47703;3303;181;381972;6684901;E;1;2;0;-1;TIE 3                                   ;1;0;9;1;1978-03-01 00:00:00;1;2;95;10;100;99;66;1
8296346;1;3;102;2873;2;2017;5;2017-05-18 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;8;Torstai;2;3;2;80;0;2;1;4;1;;92;Vantaa;1;80;80;E;1;47703;3303;181;381836;6685278;E;1;10;0;-1;HéMEENLINNANVéYLé                       ;1;0;9;1;1978-03-01 00:00:00;1;2;90;10;100;99;66;1
8770969;1;3;102;3078;2;2017;10;2017-10-09 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;9;Maanantai;4;3;2;80;0;-1;1;4;1;;92;Vantaa;1;80;80;E;1;47703;3303;181;381773;6685472;E;1;10;0;-1;HéMEENLINNANVéYLé                       ;1;0;9;1;1978-03-01 00:00:00;1;2;90;10;100;99;66;1
8459900;1;3;102;3541;1;2017;8;2017-08-01 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;18;Tiistai;82;1;1;80;0;1;1;2;1;;92;Vantaa;1;80;80;E;1;47703;3303;181;381597;6685899;E;1;23;0;-1;HéMEENLINNANVéYLé X KEHé 3              ;1;0;9;1;1978-03-01 00:00:00;1;2;95;10;100;99;66;1
8565852;1;3;103;671;1;2017;10;2017-10-30 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;8;Maanantai;4;3;2;80;0;2;2;2;1;;92;Vantaa;1;80;120;E;1;46287;3561;246;381282;6686556;E;1;2;0;-1;HéMEENLINNANVéYLé                       ;1;0;9;1;1989-01-01 00:00:00;1;2;110;10;;;;1
8771084;1;3;103;745;1;2017;12;2017-12-04 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;16;Maanantai;7;6;4;80;0;1;4;2;1;;92;Vantaa;1;80;120;E;1;46287;3561;246;381239;6686617;E;1;3;0;-1;VT 3                                    ;1;0;9;1;1989-01-01 00:00:00;1;2;110;10;;;;1
8412972;1;3;103;775;2;2017;7;2017-07-31 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;16;Maanantai;2;3;2;100;0;1;1;1;1;;92;Vantaa;1;80;120;E;1;46287;3561;246;381207;6686634;E;1;22;0;-1;TIE 3, HéMEENLINNANVéYLé                ;1;0;9;1;1989-02-01 00:00:00;1;2;110;10;;;;1
8410784;1;3;103;2069;2;2017;6;2017-06-30 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;4;Perjantai;90;11;2;100;0;1;1;1;1;;92;Vantaa;1;100;120;E;1;45934;3549;246;380877;6687874;E;1;15;0;-1;TIE 3                                   ;1;0;-1;1;1989-02-01 00:00:00;1;2;110;10;;;;1
8414158;1;3;103;2155;1;2017;5;2017-05-12 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;12;Perjantai;4;3;2;100;0;1;1;1;1;;92;Vantaa;1;100;120;E;1;45934;3549;246;380875;6687962;E;1;7;0;-1;HéMEENLINNANVéYLé                       ;1;0;-1;1;1989-01-01 00:00:00;1;2;110;10;;;;1
8119757;1;3;103;2524;1;2017;1;2017-01-02 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;19;Maanantai;81;13;2;80;0;6;4;5;1;;92;Vantaa;1;100;120;E;1;45934;3549;246;380749;6688309;E;1;-3;0;-1;TIE 3                                   ;1;1;9;1;1989-01-01 00:00:00;1;2;110;10;;;;1
8296576;1;3;103;2557;2;2017;5;2017-05-19 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;16;Perjantai;8;6;4;100;0;1;1;1;1;;92;Vantaa;1;100;120;E;1;45934;3549;246;380718;6688336;E;1;25;0;-1;TIE 3                                   ;1;0;9;1;1989-02-01 00:00:00;1;2;110;10;;;;1
8296357;1;3;103;2664;1;2017;5;2017-05-02 00:00:00;0;1;2;5560;ItÑ-Uudenmaan poliisilaitos;18;Tiistai;92;13;3;100;0;1;1;1;1;;92;Vantaa;1;100;120;E;1;45934;3549;246;380687;6688435;E;1;15;0;-1;HéMEENLINNANVéYLé                       ;1;0;9;1;1989-01-01 00:00:00;1;2;110;10;;;;1
8291738;1;3;103;3401;2;2017;4;2017-04-24 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;16;Maanantai;6;6;2;100;0;1;1;1;1;;92;Vantaa;1;100;120;E;1;45934;3549;246;380297;6689071;E;1;9;0;-1;HéMEENLINNANVéYLé                       ;1;1;9;1;1989-02-01 00:00:00;1;2;110;10;;;;1
8291663;1;3;103;3693;2;2017;4;2017-04-07 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;9;Perjantai;7;6;3;100;0;1;1;2;1;;92;Vantaa;1;100;120;E;1;45934;3549;246;380148;6689323;E;1;3;0;-1;HéMEENLINNANVéYLé                       ;1;1;9;1;1989-02-01 00:00:00;1;2;110;10;;;;1
8460063;1;3;103;3710;1;2017;8;2017-08-30 00:00:00;0;2;2;5560;ItÑ-Uudenmaan poliisilaitos;16;Keskiviikko;6;6;4;120;0;1;1;2;1;;92;Vantaa;1;100;120;E;1;45934;3549;246;380158;6689339;E;1;19;0;-1;HéMEENLINNANVéYLé                       ;1;0;9;1;1989-01-01 00:00:00;1;2;110;10;;;;1
8121315;1;3;103;4435;1;2017;2;2017-02-08 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;21;Keskiviikko;81;1;1;80;0;6;4;2;1;;92;Vantaa;1;100;120;E;1;45934;3549;246;379815;6689977;E;1;-10;0;-1;TIE 3                                   ;1;1;-1;1;1989-01-01 00:00:00;1;2;110;10;;;;1
8460244;1;3;103;5183;1;2017;8;2017-08-14 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;2;Maanantai;90;11;2;120;0;-1;3;-1;1;;92;Vantaa;1;100;120;E;1;45934;3549;246;379617;6690700;E;1;16;0;-1;HéMEENLINNANVéYLé                       ;1;0;-1;1;1989-01-01 00:00:00;1;2;110;10;;;;1
8564445;1;3;103;5283;2;2017;10;2017-10-10 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;9;Tiistai;7;6;6;100;0;2;2;4;1;;92;Vantaa;1;100;120;E;1;45934;3549;246;379574;6690800;E;1;9;0;-1;HéMEENLINNANVéYLé                       ;1;0;9;1;1989-02-01 00:00:00;1;2;110;10;;;;1
8291690;1;3;103;5457;2;2017;4;2017-04-27 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;8;Torstai;6;6;6;120;0;1;1;1;1;;92;Vantaa;1;100;120;E;1;45934;3549;246;379531;6690969;E;1;4;0;-1;TIE 3                                   ;1;1;9;1;1989-02-01 00:00:00;1;2;110;10;;;;1
8291974;1;3;103;5573;1;2017;4;2017-04-24 00:00:00;0;1;2;5560;ItÑ-Uudenmaan poliisilaitos;7;Maanantai;81;1;1;120;0;1;1;1;1;;92;Vantaa;1;100;120;E;1;45934;3549;246;379518;6691077;E;1;1;0;-1;TIE 3                                   ;1;1;9;1;1989-01-01 00:00:00;1;2;110;10;;;;1
8119607;1;3;103;5975;2;2017;1;2017-01-17 00:00:00;0;1;2;5560;ItÑ-Uudenmaan poliisilaitos;8;Tiistai;6;6;5;80;0;1;4;1;1;;92;Vantaa;1;100;120;E;1;45934;3549;246;379371;6691464;E;1;-5;0;-1;HéMEENLINNAN VéYLé KAISTAT ETELééN      ;1;1;-1;1;1989-02-01 00:00:00;1;2;110;10;;;;1
8119439;1;3;103;6029;2;2017;1;2017-01-25 00:00:00;0;1;2;5560;ItÑ-Uudenmaan poliisilaitos;9;Keskiviikko;6;6;4;100;0;1;3;1;1;;92;Vantaa;1;100;120;E;1;45934;3549;246;379354;6691515;E;1;-6;0;-1;TIE 3                                   ;1;1;-1;1;1989-02-01 00:00:00;1;2;110;10;;;;1
8505758;1;3;103;6230;2;2017;9;2017-09-28 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;22;Torstai;90;10;2;120;0;1;4;2;1;;92;Vantaa;1;100;120;E;1;45934;3549;246;379289;6691707;E;1;7;0;-1;TIE 3                                   ;1;0;-1;1;1989-02-01 00:00:00;1;2;110;10;;;;1
8297087;1;3;103;6377;1;2017;5;2017-05-02 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;17;Tiistai;6;6;2;120;0;1;1;1;1;;92;Vantaa;1;100;120;E;1;45934;3549;246;379268;6691843;E;1;16;0;-1;TIE 3                                   ;1;0;-1;1;1989-01-01 00:00:00;1;2;110;10;;;;1
8788538;1;3;103;6886;2;2017;11;2017-11-02 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;7;Torstai;6;6;2;100;0;1;1;1;1;;92;Vantaa;1;100;120;E;1;45934;3549;246;379142;6692348;E;1;-4;0;-1;TIE 3                                   ;1;0;-1;1;1989-02-01 00:00:00;1;2;110;10;;;;1
